喂,v,客户1,O
。,wp,客户1,O
,,,
哎,e,客服1,O
喂,v,客服1,O
你好,i,客服1,O
家长,n,客服1,O
，,wp,客服1,O
啊,e,客服1,O
我,r,客服1,O
是,v,客服1,O
轻轻,d,客服1,O
家教,n,客服1,O
的,u,客服1,O
助教,n,客服1,O
老师,n,客服1,O
，,wp,客服1,O
嗯,e,客服1,O
就是,d,客服1,O
看,v,客服1,O
哎,u,客服1,O
你,r,客服1,O
好,d,客服1,O
就是,v,客服1,O
看到,v,客服1,O
妈妈,n,客服1,O
前,nd,客服1,O
几,m,客服1,O
天,q,客服1,O
有,v,客服1,O
关注,v,客服1,O
平台,n,客服1,O
，,wp,客服1,O
所以,c,客服1,O
打电话,v,客服1,O
问,v,客服1,O
一下,m,客服1,O
是,v,客服1,O
想,v,客服1,O
给,p,客服1,O
小朋友,n,客服1,O
找,v,客服1,O
家教,n,客服1,O
吗,u,客服1,O
？,wp,客服1,O
,,,
嗯,nh,客户1,O
是,v,客户1,O
有,v,客户1,O
有点,d,客户1,O
这个,r,客户1,O
想法,n,客户1,O
还,d,客户1,O
没,d,客户1,O
决定,v,客户1,O
，,wp,客户1,O
就,d,客户1,O
是,v,客户1,O
我,r,客户1,O
在,p,客户1,O
网上,nl,客户1,O
自己,r,客户1,O
操作,v,客户1,O
时候,n,客户1,O
也,d,客户1,O
没,d,客户1,O
看到,v,客户1,O
特别,d,客户1,O
合适,a,客户1,O
的,u,客户1,O
。,wp,客户1,O
,,,
啊,e,客服1,O
因为,c,客服1,O
像,v,客服1,O
平台,n,客服1,O
的,u,客服1,O
话,n,客服1,O
就,d,客服1,O
是,v,客服1,O
妈妈,n,客服1,O
要是,c,客服1,O
看,v,客服1,O
的,u,客服1,O
话,n,客服1,O
只,d,客服1,O
能,v,客服1,O
通过,p,客服1,O
链接,n,客服1,O
看,v,客服1,O
嘛,u,客服1,O
，,wp,客服1,O
那,r,客服1,O
其它,r,客服1,O
啊,u,客服1,O
就,d,客服1,O
是,v,客服1,O
客观,a,客服1,O
的,u,客服1,O
可能,n,客服1,O
看,v,客服1,O
的,u,客服1,O
不,d,客服1,O
是,v,客服1,O
特别,d,客服1,O
详细,a,客服1,O
，,wp,客服1,O
所以,c,客服1,O
说,v,客服1,O
我们,r,客服1,O
助教,v,客服1,O
的,u,客服1,O
话,n,客服1,O
会,v,客服1,O
根据,p,客服1,O
小朋友,n,客服1,O
情况,n,客服1,O
以及,c,客服1,O
家长,n,客服1,O
要求,v,客服1,O
帮,v,客服1,O
你们,r,客服1,O
推荐,v,客服1,O
性价比,n,客服1,O
高,a,客服1,O
的,u,客服1,O
合适,a,客服1,O
的,u,客服1,O
老师,n,客服1,O
给,v,客服1,O
到,v,客服1,O
您,r,客服1,O
，,wp,客服1,O
所以,c,客服1,O
你,r,客服1,O
可以,v,客服1,O
先,d,客服1,O
说,v,客服1,O
一下,m,客服1,O
你,r,客服1,O
的,u,客服1,O
情况,n,客服1,O
对,a,客服1,O
。,wp,客服1,O
,,,
嗯,nh,客户1,O
是,v,客户1,O
这样,r,客户1,O
就是说,c,客户1,O
那个,r,客户1,O
嗯,o,客户1,O
想想,v,客户1,O
专门,b,客户1,O
的,u,客户1,O
就,d,客户1,O
是,v,客户1,O
对,p,客户1,O
那个,r,客户1,O
数学,n,客户1,B-COURSE
，,wp,客户1,O
数学,n,客户1,B-COURSE
小朋友,n,客户1,O
数学,n,客户1,B-COURSE
弱,a,客户1,O
一点,m,客户1,O
，,wp,客户1,O
然后,c,客户1,O
三,m,客户1,B-GRADE
年级,n,客户1,E-GRADE
基嗯,n,客户1,O
基础,n,客户1,B-SCORE
呢,u,客户1,M-SCORE
比较,d,客户1,M-SCORE
弱,a,客户1,E-SCORE
，,wp,客户1,O
嗯,a,客户1,O
想,v,客户1,O
给,p,客户1,O
他,r,客户1,O
把,p,客户1,O
那个,r,客户1,O
基础,n,客户1,O
呢,u,客户1,O
再,d,客户1,O
巩固,v,客户1,O
巩固,v,客户1,O
，,wp,客户1,O
因为,c,客户1,O
有的,r,客户1,O
时候,n,客户1,O
上课,v,客户1,O
有,v,客户1,O
可能,n,客户1,O
因为,p,客户1,O
这个,r,客户1,O
走神,n,客户1,O
呀,u,客户1,O
或是,c,客户1,O
不,d,客户1,O
专心,a,客户1,O
呐,u,客户1,O
或者,c,客户1,O
是,v,客户1,O
这个,r,客户1,O
理解,v,客户1,O
能力,n,客户1,O
方面,n,客户1,O
呢,u,客户1,O
可能,v,客户1,O
会,v,客户1,O
回来,v,客户1,O
之后,nd,客户1,O
呢,u,客户1,O
然后,c,客户1,O
数学,n,客户1,B-COURSE
成绩,n,客户1,B-SCORE
一直,d,客户1,M-SCORE
不怎么,i,客户1,M-SCORE
高,a,客户1,E-SCORE
，,wp,客户1,O
啊,e,客户1,O
是,v,客户1,O
这样,r,客户1,O
一,m,客户1,O
种,q,客户1,O
情况,n,客户1,O
哎,e,客户1,O
。,wp,客户1,O
,,,
啊,e,客服1,O
明白,d,客服1,O
可以,v,客服1,O
的,u,客服1,O
，,wp,客服1,O
那,r,客服1,O
像,v,客服1,O
这种,r,客服1,O
的,u,客服1,O
话,n,客服1,O
就,d,客服1,O
是,v,客服1,O
嗯,j,客服1,O
因为,c,客服1,O
像,p,客服1,O
我们,r,客服1,O
平台,n,客服1,O
公校,n,客服1,O
老师,n,客服1,O
啊,u,客服1,O
还有,v,客服1,O
机构,n,客服1,O
老师,n,客服1,O
都,d,客服1,O
有,v,客服1,O
，,wp,客服1,O
我,r,客服1,O
会,v,客服1,O
根据,p,客服1,O
孩子,n,客服1,O
实际,a,客服1,O
情况,n,客服1,O
以及,c,客服1,O
你家,r,客服1,O
的,u,客服1,O
地方,n,客服1,O
然后,c,客服1,O
帮,v,客服1,O
你,r,客服1,O
推荐,v,客服1,O
就,d,客服1,O
是,v,客服1,O
合适,a,客服1,O
的,u,客服1,O
老师,n,客服1,O
，,wp,客服1,O
你家,r,客服1,O
是,v,客服1,O
大概,d,客服1,O
在,p,客服1,O
哪个,r,客服1,O
地方,n,客服1,O
住,v,客服1,O
啊,u,客服1,O
妈妈,n,客服1,O
？,wp,客服1,O
,,,
我们,r,客户1,O
在,p,客户1,O
那个,r,客户1,O
浦东,ns,客户1,B-ADDR
新区,n,客户1,E-ADDR
。,wp,客户1,O
,,,
嗯,o,客服1,O
。,wp,客服1,O
,,,
呃,n,客户1,O
是,v,客户1,O
羽山路,n,客户1,B-ADDR
和,c,客户1,O
那个,r,客户1,O
南洋,ns,客户1,B-ADDR
泾路,ns,客户1,E-ADDR
。,wp,客户1,O
,,,
羽山路,ns,客服1,B-ADDR
南洋,ns,客服1,M-ADDR
泾路,ns,客服1,M-ADDR
南洋,ns,客服1,M-ADDR
泾路,ns,客服1,E-ADDR
，,wp,客服1,O
好,a,客服1,O
的,u,客服1,O
如果,c,客服1,O
上课,v,客服1,O
的,u,客服1,O
话,n,客服1,O
平时,nt,客服1,O
晚上,nt,客服1,O
和,c,客服1,O
周末,nt,客服1,O
都,d,客服1,O
可以,v,客服1,O
安排,v,客服1,O
吗,u,客服1,O
？,wp,客服1,O
,,,
周末,nt,客户1,B-TIME
平时,nt,客户1,B-TIME
晚上,nt,客户1,E-TIME
都,d,客户1,O
可以,v,客户1,O
安排,v,客户1,O
，,wp,客户1,O
但是,c,客户1,O
平时,nt,客户1,O
呢就是说,i,客户1,O
一,m,客户1,O
三五,m,客户1,O
我们,r,客户1,O
晚上,nt,客户1,O
有,v,客户1,O
那个,r,客户1,O
视频,n,客户1,O
英语,nz,客户1,O
课,n,客户1,O
可能,v,客户1,O
会,v,客户1,O
时间,n,客户1,O
紧张,a,客户1,O
一些,m,客户1,O
，,wp,客户1,O
嗯,e,客户1,O
现在,nt,客户1,O
的,u,客户1,O
情况,n,客户1,O
就是二,nh,客户1,O
和,c,客户1,O
四,m,客户1,O
。,wp,客户1,O
,,,
嗯,o,客服1,O
。,wp,客服1,O
,,,
然后,c,客户1,O
那个,r,客户1,O
周六,nt,客户1,O
。,wp,客户1,O
,,,
嗯,o,客服1,O
。,wp,客服1,O
,,,
周六,nt,客户1,B-TIME
的,u,客户1,M-TIME
晚上,nt,客户1,E-TIME
因为,p,客户1,O
白嗯,n,客户1,O
周六,nt,客户1,O
应该,v,客户1,O
可以,v,客户1,O
，,wp,客户1,O
二,m,客户1,B-TIME
四,m,客户1,M-TIME
六,m,客户1,E-TIME
这,r,客户1,O
样子,n,客户1,O
。,wp,客户1,O
,,,
好,a,客服1,O
的,u,客服1,O
好,a,客服1,O
的,u,客服1,O
行,n,客服1,O
，,wp,客服1,O
我,r,客服1,O
会,v,客服1,O
帮,v,客服1,O
您,r,客服1,O
有,v,客服1,O
这边,r,客服1,O
的,u,客服1,O
找,v,客服1,O
一下,m,客服1,O
，,wp,客服1,O
像,p,客服1,O
现在,nt,客服1,O
三,m,客服1,B-GRADE
年级,n,客服1,E-GRADE
其实,d,客服1,O
说实话,i,客服1,O
找,v,客服1,O
数学,n,客服1,O
的,u,客服1,O
确实,a,客服1,O
比较,d,客服1,O
多,a,客服1,O
，,wp,客服1,O
像,v,客服1,O
您,r,客服1,O
刚才,nt,客服1,O
说,v,客服1,O
到,v,客服1,O
一个,m,客服1,O
习惯,n,客服1,O
问题,n,客服1,O
啊,u,客服1,O
计算,v,客服1,O
粗心类,n,客服1,O
的,u,客服1,O
，,wp,客服1,O
这个,r,客服1,O
可能,v,客服1,O
三,m,客服1,B-GRADE
年级,n,客服1,E-GRADE
一下子,m,客服1,O
程度,n,客服1,O
有点,d,客服1,O
上升,v,客服1,O
，,wp,客服1,O
比如说,i,客服1,O
那个,r,客服1,O
应用,v,客服1,O
题,n,客服1,O
方面,n,客服1,O
呢,u,客服1,O
牵扯,v,客服1,O
到,v,客服1,O
。,wp,客服1,O
,,,
应用,v,客户1,O
题就是说,v,客户1,O
呃,n,客户1,O
如果,c,客户1,O
你,r,客户1,O
给,p,客户1,O
他,r,客户1,O
讲,v,客户1,O
清楚,a,客户1,O
了,u,客户1,O
他,r,客户1,O
也,d,客户1,O
是,v,客户1,O
会,v,客户1,O
做,v,客户1,O
他,r,客户1,O
计算,v,客户1,O
没有,v,客户1,O
太,d,客户1,O
大,a,客户1,O
问题,n,客户1,O
，,wp,客户1,O
就,d,客户1,O
是,v,客户1,O
他,r,客户1,O
算,v,客户1,O
啊,u,客户1,O
现在,nt,客户1,O
包括,v,客户1,O
现在,nt,客户1,O
已经,d,客户1,O
学,v,客户1,O
到,v,客户1,O
除法,n,客户1,O
了,u,客户1,O
吧,u,客户1,O
，,wp,客户1,O
他,r,客户1,O
做,v,客户1,O
这种,r,客户1,O
纯,a,客户1,O
计算,v,客户1,O
都,d,客户1,O
没有,v,客户1,O
什么,r,客户1,O
问题,n,客户1,O
，,wp,客户1,O
但是,c,客户1,O
呢,u,客户1,O
就,d,客户1,O
是,v,客户1,O
一个,m,客户1,O
是,v,客户1,O
巧算,n,客户1,O
啊,u,客户1,O
，,wp,客户1,O
巧算,v,客户1,O
其实,d,客户1,O
就是说,c,客户1,O
让,v,客户1,O
你,r,客户1,O
自己,r,客户1,O
找,v,客户1,O
方法,n,客户1,O
，,wp,客户1,O
他,r,客户1,O
有的,r,客户1,O
时候,n,客户1,O
就,d,客户1,O
会,v,客户1,O
找错,v,客户1,O
，,wp,客户1,O
但是,c,客户1,O
现在,nt,客户1,O
也,d,客户1,O
有,v,客户1,O
点,q,客户1,O
进步,v,客户1,O
了,u,客户1,O
，,wp,客户1,O
然后,c,客户1,O
还有,v,客户1,O
就,d,客户1,O
是,v,客户1,O
应用,v,客户1,O
题,n,客户1,O
，,wp,客户1,O
应用,v,客户1,O
题,n,客户1,O
呢,u,客户1,O
就,d,客户1,O
是,v,客户1,O
你,r,客户1,O
一定,d,客户1,O
要,v,客户1,O
先,d,客户1,O
读,v,客户1,O
懂,v,客户1,O
题意,n,客户1,O
才,d,客户1,O
能,v,客户1,O
会,v,客户1,O
做,v,客户1,O
，,wp,客户1,O
他,r,客户1,O
现在,nt,客户1,O
呢,u,客户1,O
不,d,客户1,O
是,v,客户1,O
因为,p,客户1,O
算,v,客户1,O
不,d,客户1,O
对,a,客户1,O
，,wp,客户1,O
而是,c,客户1,O
因为,p,客户1,O
说,v,客户1,O
这个,r,客户1,O
这个,r,客户1,O
题,n,客户1,O
呢,u,客户1,O
理解,v,客户1,O
错,v,客户1,O
了,u,客户1,O
然后,c,客户1,O
他,r,客户1,O
肯定,d,客户1,O
就是,v,客户1,O
做,v,客户1,O
错,v,客户1,O
了,u,客户1,O
，,wp,客户1,O
该乘,r,客户1,O
的,u,客户1,O
嘛除,v,客户1,O
了,u,客户1,O
该,r,客户1,O
加,v,客户1,O
的,u,客户1,O
嘛,u,客户1,O
减,v,客户1,O
了,u,客户1,O
就是,v,客户1,O
这,r,客户1,O
样子,n,客户1,O
，,wp,客户1,O
哎所以,e,客户1,O
呢,u,客户1,O
我,r,客户1,O
就,d,客户1,O
觉得,v,客户1,O
小朋友,n,客户1,O
理,v,客户1,O
可能,v,客户1,O
男孩子,n,客户1,O
吧,u,客户1,O
我们,r,客户1,O
本身,r,客户1,O
就,d,客户1,O
比,p,客户1,O
别的,r,客户1,O
小孩子,n,客户1,O
慢,a,客户1,O
一点,m,客户1,O
，,wp,客户1,O
啊,e,客户1,O
然后,c,客户1,O
理解,v,客户1,O
的,u,客户1,O
不,d,客户1,O
是,v,客户1,O
很,d,客户1,O
强嗯,a,客户1,O
。,wp,客户1,O
,,,
可能,v,客服1,O
他,r,客服1,O
在,p,客服1,O
学校,n,客服1,O
就是,v,客服1,O
听课,v,客服1,O
的,u,客服1,O
话,n,客服1,O
有些,r,客服1,O
孩子,n,客服1,O
就,d,客服1,O
是,v,客服1,O
嗯,v,客服1,O
基础,n,客服1,O
就,d,客服1,O
像,v,客服1,O
你,r,客服1,O
刚才,nt,客服1,O
说,v,客服1,O
的,u,客服1,O
一个,m,客服1,O
基础,n,客服1,O
打,v,客服1,O
的,u,客服1,O
不,d,客服1,O
是,v,客服1,O
很,d,客服1,O
牢固,a,客服1,O
，,wp,客服1,O
听,v,客服1,O
着,u,客服1,O
不,d,客服1,O
是,v,客服1,O
很,d,客服1,O
齐全,a,客服1,O
那种,r,客服1,O
理解,v,客服1,O
方面,n,客服1,O
，,wp,客服1,O
那,r,客服1,O
需要,v,客服1,O
额外,b,客服1,O
的,u,客服1,O
老师,n,客服1,O
帮,v,客服1,O
他,r,客服1,O
