喂,v,客户1,O
再,d,客服1,O
巩固,v,客服1,O
加深,v,客服1,O
以及,c,客服1,O
课外,nt,客服1,O
拓展,v,客服1,O
一下,m,客服1,O
，,wp,客服1,O
也,d,客服1,O
能,v,客服1,O
对,p,客服1,O
他,r,客服1,O
的,u,客服1,O
逻辑,n,客服1,O
思维,n,客服1,O
方面,n,客服1,O
就,d,客服1,O
是,v,客服1,O
有,v,客服1,O
很多,m,客服1,O
大,a,客服1,O
的,u,客服1,O
一个,m,客服1,O
帮助,v,客服1,O
这,r,客服1,O
样子,n,客服1,O
。,wp,客服1,O
,,,
我,r,客户1,O
我,r,客户1,O
也,d,客户1,O
是,v,客户1,O
想,v,客户1,O
先,d,客户1,O
打听,v,客户1,O
打听,v,客户1,O
，,wp,客户1,O
因为,c,客户1,O
平时,nt,客户1,O
呢,u,客户1,O
主要,d,客户1,O
是,v,客户1,O
他,r,客户1,O
爸爸,n,客户1,O
辅导,v,客户1,O
，,wp,客户1,O
他,r,客户1,O
爸爸,n,客户1,O
辅导,v,客户1,O
呢,u,客户1,O
就,d,客户1,O
是,v,客户1,O
有的,r,客户1,O
时候,n,客户1,O
我们,r,客户1,O
也,d,客户1,O
是,v,客户1,O
因为,p,客户1,O
工作,v,客户1,O
忙,a,客户1,O
，,wp,客户1,O
也,d,客户1,O
没法,v,客户1,O
做到,v,客户1,O
常规,n,客户1,O
的,u,客户1,O
这,r,客户1,O
样子,n,客户1,O
定期,b,客户1,O
的,u,客户1,O
给,p,客户1,O
他,r,客户1,O
弄,v,客户1,O
，,wp,客户1,O
然后,c,客户1,O
呢,u,客户1,O
我,r,客户1,O
有,v,客户1,O
一个,m,客户1,O
朋友,n,客户1,O
他,r,客户1,O
家里,nl,客户1,O
边,d,客户1,O
是,v,客户1,O
还,d,客户1,O
在,d,客户1,O
上,v,客户1,O
幼儿园,n,客户1,O
就是,v,客户1,O
幼升,n,客户1,O
小,a,客户1,O
嘛,u,客户1,O
，,wp,客户1,O
然后,c,客户1,O
说,v,客户1,O
在,p,客户1,O
您,r,客户1,O
这儿,r,客户1,O
找,v,客户1,O
了,u,客户1,O
一个,m,客户1,O
老师,n,客户1,O
，,wp,客户1,O
反正,d,客户1,O
价位,n,客户1,O
也,d,客户1,O
不,d,客户1,O
算,v,客户1,O
贵,a,客户1,O
，,wp,客户1,O
然后,c,客户1,O
还,d,客户1,O
挺,d,客户1,O
负,v,客户1,O
责任,n,客户1,O
的,u,客户1,O
，,wp,客户1,O
然后,c,客户1,O
呢,u,客户1,O
我,r,客户1,O
就是,d,客户1,O
想,v,客户1,O
先,d,客户1,O
问问,v,客户1,O
看,v,客户1,O
，,wp,客户1,O
然后,c,客户1,O
您,r,客户1,O
如果,c,客户1,O
推荐,v,客户1,O
的,u,客户1,O
比如说,i,客户1,O
他,r,客户1,O
的,u,客户1,O
老师,n,客户1,O
的,u,客户1,O
状况,n,客户1,O
啊,u,客户1,O
还有,v,客户1,O
这个,r,客户1,O
嗯,e,客户1,O
这个,r,客户1,O
这个,r,客户1,O
。,wp,客户1,O
,,,
考虑,v,客户1,O
啊,u,客户1,O
，,wp,客户1,O
如果,c,客户1,O
距离,n,客户1,O
啊,u,客户1,O
什么,r,客户1,O
各,r,客户1,O
方面,n,客户1,O
都,d,客户1,O
合适,a,客户1,O
那,r,客户1,O
也,d,客户1,O
可以,v,客户1,O
考虑,v,客户1,O
跟,p,客户1,O
他,r,客户1,O
爸爸,n,客户1,O
商量,v,客户1,O
商量,v,客户1,O
，,wp,客户1,O
呃,v,客户1,O
他,r,客户1,O
爸爸,n,客户1,O
这边,r,客户1,O
呢,u,客户1,O
还是,d,客户1,O
说,v,客户1,O
坚持,v,客户1,O
就,d,客户1,O
是,v,客户1,O
自己,r,客户1,O
那个,r,客户1,O
看看,v,客户1,O
辅导,v,客户1,O
看看,v,客户1,O
啊,u,客户1,O
，,wp,客户1,O
因为,c,客户1,O
昨天,nt,客户1,O
呢,u,客户1,O
我,r,客户1,O
也,d,客户1,O
跟,p,客户1,O
班主任,n,客户1,O
老师,n,客户1,O
就,d,客户1,O
是,v,客户1,O
数学,n,客户1,O
老师,n,客户1,O
沟通过,v,客户1,O
，,wp,客户1,O
我们,r,客户1,O
家,n,客户1,O
这个,r,客户1,O
小孩,n,客户1,O
呢,u,客户1,O
他,r,客户1,O
也,d,客户1,O
不,d,客户1,O
是,v,客户1,O
说,v,客户1,O
什么,r,客户1,O
都,d,客户1,O
不,d,客户1,O
会,v,客户1,O
，,wp,客户1,O
他,r,客户1,O
就是,d,客户1,O
说,v,客户1,O
他,r,客户1,O
可能,v,客户1,O
在,p,客户1,O
上课,v,客户1,O
的,u,客户1,O
时候,n,客户1,O
因为,c,客户1,O
现在,nt,客户1,O
三,m,客户1,O
年级,n,客户1,O
嘛,u,客户1,O
，,wp,客户1,O
就,d,客户1,O
是,v,客户1,O
一下子,m,客户1,O
难度,n,客户1,O
好像,v,客户1,O
比,p,客户1,O
一二,m,客户1,O
年级,n,客户1,O
要,v,客户1,O
高,a,客户1,O
一些,m,客户1,O
，,wp,客户1,O
高,a,客户1,O
一些,m,客户1,O
呢,u,客户1,O
他,r,客户1,O
上课,v,客户1,O
呢,u,客户1,O
就,d,客户1,O
是,v,客户1,O
前,nd,客户1,O
半,m,客户1,O
时段,n,客户1,O
还,d,客户1,O
能,v,客户1,O
听,v,客户1,O
后,nd,客户1,O
半,m,客户1,O
时段,n,客户1,O
有,v,客户1,O
可能,n,客户1,O
就,d,客户1,O
会,v,客户1,O
哎,v,客户1,O
走,v,客户1,O
个,q,客户1,O
神儿,n,客户1,O
，,wp,客户1,O
但是,c,客户1,O
你,r,客户1,O
稍微,d,客户1,O
不,d,客户1,O
专心,a,客户1,O
一下,m,客户1,O
可能,v,客户1,O
老师,n,客户1,O
讲,v,客户1,O
的,u,客户1,O
这个,r,客户1,O
这个,r,客户1,O
知识点,n,客户1,O
你,r,客户1,O
就,d,客户1,O
落,v,客户1,O
掉,v,客户1,O
了,u,客户1,O
，,wp,客户1,O
那么,c,客户1,O
到,p,客户1,O
时候,n,客户1,O
做,v,客户1,O
作业,n,客户1,O
嘛,u,客户1,O
你,r,客户1,O
就,d,客户1,O
不,d,客户1,O
会,v,客户1,O
做,v,客户1,O
。,wp,客户1,O
,,,
另外,c,客户1,O
呢就是说,v,客户1,O
我们,r,客户1,O
几,m,客户1,O
个,q,客户1,O
薄弱,a,客户1,O
环节,n,客户1,O
就,d,客户1,O
是,v,客户1,O
我,r,客户1,O
刚才,nt,客户1,O
跟,p,客户1,O
你,r,客户1,O
说,v,客户1,O
一个,m,客户1,O
是,v,客户1,O
应用,v,客户1,O
题,n,客户1,O
，,wp,客户1,O
我,r,客户1,O
觉得,v,客户1,O
他,r,客户1,O
的,u,客户1,O
理解,v,客户1,O
能力,n,客户1,O
呢,u,客户1,O
就,d,客户1,O
是,v,客户1,O
对,p,客户1,O
语言,n,客户1,O
的,u,客户1,O
这种,r,客户1,O
理解,v,客户1,O
能力,n,客户1,O
还,d,客户1,O
没,d,客户1,O
还,d,客户1,O
还,d,客户1,O
不够,a,客户1,O
，,wp,客户1,O
所以,c,客户1,O
呢,u,客户1,O
他,r,客户1,O
读,v,客户1,O
题,n,客户1,O
呢,u,客户1,O
读,v,客户1,O
不,d,客户1,O
懂,v,客户1,O
，,wp,客户1,O
读,v,客户1,O
不,d,客户1,O
懂,v,客户1,O
嘛,u,客户1,O
你,r,客户1,O
肯定,d,客户1,O
是,v,客户1,O
会,v,客户1,O
做,v,客户1,O
错,v,客户1,O
的,u,客户1,O
，,wp,客户1,O
如果,c,客户1,O
说,v,客户1,O
纯粹,b,客户1,O
的,u,客户1,O
给,p,客户1,O
他,r,客户1,O
一一,m,客户1,O
个,q,客户1,O
计算题,n,客户1,O
让,v,客户1,O
他,r,客户1,O
做,v,客户1,O
做做,v,客户1,O
数,n,客户1,O
数字,n,客户1,O
大,a,客户1,O
一,m,客户1,O
点,q,客户1,O
他,r,客户1,O
也,d,客户1,O
能,v,客户1,O
做,v,客户1,O
出来,v,客户1,O
也,d,客户1,O
没,v,客户1,O
问题,n,客户1,O
的,u,客户1,O
，,wp,客户1,O
因为,c,客户1,O
我们,r,客户1,O
就,d,客户1,O
觉得,v,客户1,O
就是说,c,客户1,O
嗯,e,客户1,O
如果,c,客户1,O
有,v,客户1,O
老师,n,客户1,O
的,u,客户1,O
话,n,客户1,O
就是,v,客户1,O
能够,v,客户1,O
针对性,n,客户1,O
的,u,客户1,O
对,p,客户1,O
他,r,客户1,O
这个,r,客户1,O
特点,n,客户1,O
嗯,e,客户1,O
从,p,客户1,O
题量,n,客户1,O
上,nd,客户1,O
啊,u,客户1,O
，,wp,客户1,O
从,p,客户1,O
理解,v,客户1,O
能,v,客户1,O
理,v,客户1,O
理解,v,客户1,O
力,n,客户1,O
上,nd,客户1,O
啊,u,客户1,O
然后,c,客户1,O
看看,v,客户1,O
能,v,客户1,O
不,d,客户1,O
能,v,客户1,O
加强,v,客户1,O
一一些,m,客户1,O
。,wp,客户1,O
,,,
好,a,客服1,O
的,u,客服1,O
我,r,客服1,O
会,v,客服1,O
帮,v,客服1,O
您,r,客服1,O
看,v,客服1,O
一下,m,客服1,O
，,wp,客服1,O
是,v,客服1,O
男孩儿,n,客服1,O
还,d,客服1,O
是,v,客服1,O
女孩儿,n,客服1,O
啊,u,客服1,O
？,wp,客服1,O
,,,
是,v,客户1,O
男孩,n,客户1,O
，,wp,客户1,O
我们,r,客户1,O
这个,r,客户1,O
男孩,n,客户1,O
呢,u,客户1,O
反正,d,客户1,O
就是说,c,客户1,O
他,r,客户1,O
那个,r,客户1,O
比较,d,客户1,O
不,d,客户1,O
是,v,客户1,O
那种,r,客户1,O
很,d,客户1,O
外向,a,客户1,O
的,u,客户1,O
。,wp,客户1,O
,,,
嗯,e,客户1,O
但是,c,客户1,O
呢,u,客户1,O
如果,c,客户1,O
是,v,客户1,O
熟悉,v,客户1,O
啦,u,客户1,O
他,r,客户1,O
也,d,客户1,O
就,d,客户1,O
好,a,客户1,O
啦,u,客户1,O
，,wp,客户1,O
反正,d,客户1,O
开始,v,客户1,O
呢,u,客户1,O
他,r,客户1,O
会,v,客户1,O
比较,d,客户1,O
所以,c,客户1,O
呢,u,客户1,O
可能,v,客户1,O
我们,r,客户1,O
找,v,客户1,O
老师,n,客户1,O
的,u,客户1,O
话,n,客户1,O
就,d,客户1,O
是,v,客户1,O
会,v,客户1,O
找,v,客户1,O
比较,d,客户1,O
擅长,v,客户1,O
引导,v,客户1,O
啊,u,客户1,O
，,wp,客户1,O
擅长,v,客户1,O
鼓励,v,客户1,O
啊,u,客户1,O
这,r,客户1,O
样子,n,客户1,O
啊,u,客户1,O
稍微课,v,客户1,O
上,nd,客户1,O
的,u,客户1,O
这种,r,客户1,O
气氛,n,客户1,O
稍微,d,客户1,O
活跃,v,客户1,O
一点,m,客户1,O
可能,v,客户1,O
更,d,客户1,O
适合,v,客户1,O
他,r,客户1,O
这样,r,客户1,O
。,wp,客户1,O
,,,
太,d,客户1,O
严肃,a,客户1,O
太,d,客户1,O
古板,a,客户1,O
太太,n,客户1,O
严厉,a,客户1,O
他,r,客户1,O
可能,v,客户1,O
会,v,客户1,O
会,v,客户1,O
会会,v,客户1,O
会会,n,客户1,O
不,d,客户1,O
适应,v,客户1,O
。,wp,客户1,O
,,,
这个,r,客户1,O
孩子,n,客户1,O
的,u,客户1,O
特点,n,客户1,O
跟,p,客户1,O
您,r,客户1,O
介绍,v,客户1,O
一,m,客户1,O
。,wp,客户1,O
,,,
况,n,客户1,O
嘛,u,客户1,O
。,wp,客户1,O
,,,
对,p,客服1,O
对,p,客服1,O
对,p,客服1,O
这样,r,客服1,O
可以,v,客服1,O
找,v,客服1,O
这个,r,客服1,O
呃性,n,客服1,O
性格,n,客服1,O
方面,n,客服1,O
我,r,客服1,O
也,d,客服1,O
会,v,客服1,O
关,v,客服1,O
注意,v,客服1,O
一下,m,客服1,O
老师,n,客服1,O
这边,r,客服1,O
，,wp,客服1,O
对,p,客服1,O
尽量,d,客服1,O
帮,v,客服1,O
您,r,客服1,O
匹配,v,客服1,O
就,d,客服1,O
是,v,客服1,O
最,d,客服1,O
最,d,客服1,O
全面,a,客服1,O
的,u,客服1,O
老师,n,客服1,O
嘛,u,客服1,O
，,wp,客服1,O
这个,r,客服1,O
也,d,客服1,O
能,v,客服1,O
理解,v,客服1,O
的,u,客服1,O
行,v,客服1,O
的,u,客服1,O
，,wp,客服1,O
然后,c,客服1,O
您,r,客服1,O
的,u,客服1,O
微信,n,客服1,O
是,v,客服1,O
手机,n,客服1,O
号码,n,客服1,O
吗,u,客服1,O
？,wp,客服1,O
,,,
呃,v,客户1,O
我,r,客户1,O
的,u,客户1,O
微信,n,客户1,O
应该,v,客户1,O
是,v,客户1,O
手机,n,客户1,O
号码,n,客户1,O
，,wp,客户1,O
反正,d,客户1,O
你,r,客户1,O
存,v,客户1,O
一下,m,客户1,O
应该,v,客户1,O
是,v,客户1,O
会,v,客户1,O
有的,r,客户1,O
吧,u,客户1,O
。,wp,客户1,O
,,,
好,a,客服1,O
那,r,客服1,O
我,r,客服1,O
待会儿,d,客服1,O
加,v,客服1,O
一下,m,客服1,O
，,wp,客服1,O
然后,c,客服1,O
我,r,客服1,O
今天,nt,客服1,O
或者,c,客服1,O
是,v,客服1,O
明天,nt,客服1,O
找,v,客服1,O
好,a,客服1,O
老师,n,客服1,O
我,r,客服1,O
会,v,客服1,O
向,p,客服1,O
微信,n,客服1,O
发,v,客服1,O
你,r,客服1,O
看,v,客服1,O
一下,m,客服1,O
的,u,客服1,O
，,wp,客服1,O
如果,c,客服1,O
你,r,客服1,O
觉得,v,客服1,O
o,ws,客服1,O
k,ws,客服1,O
的,u,客服1,O
话,n,客服1,O
可以,v,客服1,O
再,d,客服1,O
选择,v,客服1,O
安排,v,客服1,O
好,a,客服1,O
吧,u,客服1,O
？,wp,客服1,O
,,,
好,a,客户1,O
。,wp,客户1,O
,,,
嗯行,v,客服1,O
那,r,客服1,O
有,v,客服1,O
问题,n,客服1,O
咱们,r,客服1,O
再,d,客服1,O
微信,v,客服1,O
聊,v,客服1,O
。,wp,客服1,O
,,,
嗯,o,客户1,O
好,a,客户1,O
的,u,客户1,O
好,a,客户1,O
的,u,客户1,O
谢谢,v,客户1,O
啊,u,客户1,O
。,wp,客户1,O
,,,
没事儿,v,客服1,O
拜拜,v,客服1,O
。,wp,客服1,O
,,,
嗯嗯嗯,e,客户1,O
拜拜,v,客户1,O
。,wp,客户1,O
,,,